video_id,time,x1,y1,x2,y2,probability,park,site_id,distance
adxl.mp4,28,0.0053716004,0.60187334,0.6181779,0.95368963,0.95091856,moyen_bafing,pxp,2.0
adxl.mp4,30,0.02968952,0.58535016,0.5399811,0.9559318,0.65994745,moyen_bafing,pxp,2.0
adxl.mp4,32,0.0,0.4593089,0.51464117,0.94417346,0.72537297,moyen_bafing,pxp,2.0
adxl.mp4,34,0.0,0.45454538,0.5314932,0.9376528,0.47754696,moyen_bafing,pxp,2.0
adxl.mp4,36,0.0,0.45668927,0.5216763,0.9485378,0.65111077,moyen_bafing,pxp,2.0
adxl.mp4,38,0.054387376,0.57966423,0.5507279,0.9519521,0.67052966,moyen_bafing,pxp,2.0
adxl.mp4,40,0.05169776,0.5904206,0.5592588,0.9478144,0.45935607,moyen_bafing,pxp,2.0
adxl.mp4,42,0.024104446,0.6007785,0.5758029,0.9545884,0.981369,moyen_bafing,pxp,2.0
adxl.mp4,44,0.012629807,0.5857097,0.543331,0.9439249,0.31823564,moyen_bafing,pxp,2.0
adxl.mp4,46,0.013975799,0.60570467,0.56579995,0.95570964,0.9897876,moyen_bafing,pxp,2.0
adxl.mp4,48,0.0016289055,0.59766805,0.60478425,0.9561486,0.96737695,moyen_bafing,pxp,2.0
adxl.mp4,50,0.016642004,0.4718064,0.54405046,0.9595344,0.4454073,moyen_bafing,pxp,2.0
adzf.mp4,0,0.19085163,0.5243831,0.59232515,0.9652197,0.88325304,moyen_bafing,eco,1.0
adzf.mp4,2,0.113024816,0.556419,0.60593504,0.95660615,0.8806651,moyen_bafing,eco,1.0
adzf.mp4,4,0.06810874,0.6525662,0.63061434,0.9773975,0.78026485,moyen_bafing,eco,1.0
adzf.mp4,6,0.08279824,0.649739,0.6267122,0.9818342,0.85649395,moyen_bafing,eco,1.0
adzf.mp4,8,0.12884292,0.6543957,0.6096405,0.97703695,0.8759471,moyen_bafing,eco,1.0
adzf.mp4,10,0.16479932,0.65445054,0.59730756,0.9799167,0.97176635,moyen_bafing,eco,1.0
adzf.mp4,12,0.0022132844,0.6698753,0.3417437,0.9626328,0.9603967,moyen_bafing,eco,1.0
adzf.mp4,14,0.0,0.7223038,0.15256679,0.9685809,0.5455472,moyen_bafing,eco,1.0
adzf.mp4,16,0.0026045777,0.7310236,0.11780341,0.96343064,0.3150308,moyen_bafing,eco,1.0
adzf.mp4,18,0.0021991767,0.73656034,0.11889233,0.9632627,0.34907183,moyen_bafing,eco,1.0
adzf.mp4,20,0.0014209263,0.70771515,0.12213951,0.9579798,0.42321905,moyen_bafing,eco,1.0
adzf.mp4,22,0.0,0.71265864,0.14326194,0.9655636,0.6987364,moyen_bafing,eco,1.0
adzf.mp4,24,0.0,0.7114223,0.1472243,0.9671948,0.6433336,moyen_bafing,eco,1.0
adzf.mp4,26,0.0,0.7112294,0.14602719,0.9651569,0.60718125,moyen_bafing,eco,1.0
adzf.mp4,28,0.0,0.7102615,0.14354329,0.9652513,0.64870816,moyen_bafing,eco,1.0
adzf.mp4,30,0.0,0.710677,0.14488536,0.9673903,0.6811518,moyen_bafing,eco,1.0
adzf.mp4,32,0.0038606226,0.7133826,0.17454785,0.96609926,0.32621685,moyen_bafing,eco,1.0
adzf.mp4,34,0.0013664737,0.5888842,0.20012066,0.9487785,0.90487784,moyen_bafing,eco,1.0
adzf.mp4,36,1.7911196e-05,0.58601964,0.19842076,0.94827425,0.8913578,moyen_bafing,eco,1.0
adzf.mp4,38,0.0,0.5842468,0.1974605,0.95170295,0.88301855,moyen_bafing,eco,1.0
adzf.mp4,40,0.0,0.5811336,0.20005292,0.9557467,0.8373623,moyen_bafing,eco,1.0
adzf.mp4,42,0.0,0.5807029,0.1992003,0.9559841,0.82995504,moyen_bafing,eco,1.0
adzf.mp4,44,0.0024301484,0.5644031,0.22523072,0.9452344,0.8991412,moyen_bafing,eco,1.0
adzf.mp4,46,0.0,0.7673089,0.14092189,0.9763544,0.73409563,moyen_bafing,eco,1.0
adzf.mp4,48,0.0,0.73472816,0.1482175,0.9630392,0.6666726,moyen_bafing,eco,1.0
adzf.mp4,50,0.0,0.7217762,0.15744267,0.9695307,0.6013061,moyen_bafing,eco,1.0
adzf.mp4,52,0.0,0.7200985,0.14232537,0.9672213,0.7208482,moyen_bafing,eco,1.0
adzf.mp4,54,0.0,0.72500014,0.14342488,0.96700984,0.7595352,moyen_bafing,eco,1.0
adzf.mp4,56,0.0,0.7296324,0.14342597,0.96578753,0.7984846,moyen_bafing,eco,1.0
adzf.mp4,58,0.0,0.72308147,0.14315358,0.9702877,0.8305949,moyen_bafing,eco,1.0
aeea.avi,0,0.4411455999999999,0.578704,0.5229164,0.7287039999999999,0.498971,tai,vat,6.5
aeea.avi,2,,,,,,tai,vat,6.5
aeea.avi,4,0.9677555,0.33686167,1.0,0.6383077,0.011388158,tai,vat,6.5
aeea.avi,6,0.96932,0.3427853,1.0,0.63567686,0.012924519,tai,vat,6.5
aeea.avi,8,,,,,,tai,vat,6.5
aeea.avi,10,,,,,,tai,vat,6.5
aeea.avi,12,,,,,,tai,vat,6.5
aeea.avi,14,,,,,,tai,vat,6.5
aena.mp4,0,0.55464923,0.36327377,0.59139866,0.4509345,0.21080655,moyen_bafing,eco,8.0
aena.mp4,2,0.0,0.043847255,0.032245476,0.18366635,0.010797157,moyen_bafing,eco,9.0
aena.mp4,4,0.50781215,0.3319439999999999,0.56015585,0.419444,0.225012,moyen_bafing,eco,9.0
aend.avi,2,0.6398474,0.6827783,0.912462,0.9806956,0.028149141,tai,vsy,1.5
aend.avi,4,0.64249116,0.67859924,0.91054773,0.9815426,0.02694396,tai,vsy,2.5
aend.avi,6,0.6388755,0.67349374,0.91726196,0.98089343,0.020824857,tai,vsy,2.5
aerw.avi,1,0.0,0.0,0.7733761,1.0,0.09954693,tai,ptj,4.5
aeus.mp4,0,0.3776613,0.58122814,0.47286052,0.67641854,0.014770969,moyen_bafing,iex,10.0
afwa.mp4,0,0.8023207,0.7137705,0.8587466,0.875774,0.8240203,moyen_bafing,fmr,9.0
afwa.mp4,2,0.8235357,0.7340409,0.85168475,0.88494515,0.577411,moyen_bafing,fmr,8.0
afwa.mp4,4,0.8348981,0.72526634,0.9633273,0.89173764,0.9935811,moyen_bafing,fmr,7.0
afxf.mp4,0,0.23569457,0.74806046,0.3097974,0.94702077,0.0803958,moyen_bafing,nli,6.0
afxf.mp4,2,0.24285099,0.0,1.0,0.815051,0.07701353,moyen_bafing,nli,7.0
aggz.mp4,0,0.501241,0.8106575,0.6869819,0.9515891,0.90954083,moyen_bafing,cwm,7.0
aggz.mp4,2,0.8379253,0.56057966,0.9991866,0.958611,0.49798703,moyen_bafing,cwm,7.0
agvj.mp4,12,0.6903374,0.62018096,0.86905617,0.93535185,0.63804793,moyen_bafing,yaz,7.0
agvj.mp4,14,0.6097015,0.61585295,0.84572375,0.9444207,0.99556845,moyen_bafing,yaz,6.0
agvj.mp4,16,0.52576065,0.57487226,0.76680547,0.931746,0.8277375,moyen_bafing,yaz,6.0
agvj.mp4,18,0.54469883,0.5920197,0.7538475,0.9221132,0.9805457,moyen_bafing,yaz,6.0
agvj.mp4,20,0.50019765,0.600297,0.756131,0.9330359,0.98183143,moyen_bafing,yaz,6.0
agvj.mp4,22,0.54022515,0.5827775,0.73840797,0.9287749,0.9879121,moyen_bafing,yaz,6.0
agvj.mp4,24,0.52024305,0.5929686,0.7240822,0.9129931,0.9254278,moyen_bafing,yaz,6.0
agvj.mp4,26,0.52449393,0.5919634,0.7388311,0.91926116,0.97081554,moyen_bafing,yaz,6.0
agvj.mp4,28,0.5011101,0.5880625,0.74439853,0.9296356,0.9870583,moyen_bafing,yaz,6.0
agvj.mp4,30,0.4995523,0.60364753,0.72355556,0.91029656,0.91675556,moyen_bafing,yaz,6.0
agvj.mp4,32,0.50807106,0.5990828,0.72878736,0.9154284,0.89771193,moyen_bafing,yaz,6.0
agvj.mp4,34,0.5133209,0.6060719,0.73211354,0.90750057,0.9513035,moyen_bafing,yaz,6.0
agvj.mp4,36,0.5061737,0.60036576,0.72926724,0.9162828,0.8643518,moyen_bafing,yaz,6.0
agvj.mp4,38,0.526999,0.58009195,0.736363,0.9162902,0.79713565,moyen_bafing,yaz,6.0
agvj.mp4,40,0.5480988,0.5993061,0.7333145,0.92011106,0.883974,moyen_bafing,yaz,6.0
agvj.mp4,42,0.536493,0.5595729,0.73344374,0.9267987,0.8293728,moyen_bafing,yaz,6.0
agvj.mp4,44,0.53056526,0.58490515,0.7140274,0.917067,0.59798217,moyen_bafing,yaz,6.0
agvj.mp4,46,0.53120244,0.58542687,0.72767866,0.9220637,0.66471493,moyen_bafing,yaz,6.0
agvj.mp4,48,0.52472085,0.57949877,0.73995054,0.91832983,0.8985481,moyen_bafing,yaz,6.0
agvj.mp4,50,0.5200037,0.5917467,0.74735814,0.91758746,0.96764773,moyen_bafing,yaz,6.0
agvj.mp4,52,0.525717,0.5963154,0.7283903,0.91883576,0.94149554,moyen_bafing,yaz,6.0
agvj.mp4,54,0.61718863,0.50842285,0.7476524,0.9227783,0.72188175,moyen_bafing,yaz,6.0
agvj.mp4,56,0.627776,0.61003065,0.9202226,0.9401003,0.9962109,moyen_bafing,yaz,6.0
agvj.mp4,58,0.6289752,0.64640296,0.84556466,0.9355843,0.9900857,moyen_bafing,yaz,6.0
ahvh.mp4,0,0.050622027,0.68219066,0.14371924,0.84343785,0.9300122,moyen_bafing,gly,9.0
ahvh.mp4,2,0.056424525,0.68604904,0.17022789,0.8541011,0.9808604,moyen_bafing,gly,9.0
ahvh.mp4,4,0.058298517,0.6934969,0.15109533,0.8547899,0.974274,moyen_bafing,gly,9.0
ahvh.mp4,6,0.09947574,0.6922616,0.15982628,0.84855515,0.9646121,moyen_bafing,gly,10.0
ahvh.mp4,8,0.116771005,0.67998517,0.1552667,0.843135,0.89177233,moyen_bafing,gly,10.0
ahvh.mp4,10,0.11481117,0.69343495,0.15456112,0.8465087,0.7820438,moyen_bafing,gly,10.0
ahvh.mp4,12,0.11333837,0.6669048,0.15919644,0.8448287,0.95641065,moyen_bafing,gly,10.0
ahvh.mp4,14,0.1128174,0.64847577,0.17187706,0.85211873,0.9712212,moyen_bafing,gly,10.0
ahvh.mp4,16,0.11265471,0.65401006,0.17466393,0.8543168,0.966109,moyen_bafing,gly,10.0
ahvh.mp4,18,0.11028884,0.65312093,0.18054116,0.85787606,0.9730606,moyen_bafing,gly,10.0
ahvh.mp4,20,0.110640876,0.6847283,0.15314622,0.83618116,0.92654437,moyen_bafing,gly,10.0
ahvh.mp4,22,0.09674918,0.67616224,0.14742266,0.83018714,0.987891,moyen_bafing,gly,11.0
ahvh.mp4,24,0.08861636,0.66985,0.14197576,0.8080082,0.974254,moyen_bafing,gly,11.0
ahvh.mp4,26,0.09649198,0.6673365,0.15224233,0.80716956,0.97617966,moyen_bafing,gly,12.0
ahvh.mp4,28,0.10280852,0.6701525,0.18057263,0.80348545,0.9851283,moyen_bafing,gly,12.0
ahvh.mp4,30,0.12893327,0.676375,0.21023467,0.80349237,0.9843483,moyen_bafing,gly,12.0
ahvh.mp4,32,0.13365218,0.6762097,0.20577757,0.8000324,0.98741263,moyen_bafing,gly,12.0
ahvh.mp4,34,0.14430387,0.68204826,0.21820103,0.79512423,0.99086607,moyen_bafing,gly,12.0
ahvh.mp4,36,0.17022684,0.6836571,0.22699614,0.8070557,0.9541952,moyen_bafing,gly,13.0
ahvh.mp4,38,0.17316985,0.68967146,0.25986677,0.8148483,0.98571897,moyen_bafing,gly,13.0
ahvh.mp4,40,0.18210316,0.69015235,0.2600523,0.81488025,0.9878654,moyen_bafing,gly,13.0
ahvh.mp4,42,0.1902436,0.68711555,0.25747517,0.8085836,0.9791423,moyen_bafing,gly,13.0
ahvh.mp4,44,0.20440951,0.69286805,0.24409798,0.7972612,0.8601981,moyen_bafing,gly,13.0
ahvh.mp4,46,0.18412605,0.6912772,0.24039313,0.7982493,0.9681411,moyen_bafing,gly,13.0
ahvh.mp4,48,0.18653765,0.66573745,0.24471356,0.808277,0.9700284,moyen_bafing,gly,13.0
ahvh.mp4,50,0.20366925,0.66626084,0.24409181,0.80876863,0.97132874,moyen_bafing,gly,13.0
ahvh.mp4,52,0.2042914,0.6650551,0.24572566,0.80963606,0.96133006,moyen_bafing,gly,13.0
ahvh.mp4,54,0.20386732,0.67270017,0.24411136,0.81173,0.9603425,moyen_bafing,gly,13.0
ahvh.mp4,56,0.20316097,0.666061,0.24556558,0.81823224,0.962321,moyen_bafing,gly,13.0
ahvh.mp4,58,0.20490214,0.6695536,0.24552098,0.8093203,0.93138003,moyen_bafing,gly,13.0
ahww.avi,0,,,,,,tai,vsy,3.5
aihx.mp4,0,0.0539065,0.0680555,0.9109375,0.9888885,0.50779,moyen_bafing,cmh,1.0
aihx.mp4,2,0.0906245,0.0277775,0.9710935,0.8916665,0.270153,moyen_bafing,cmh,1.0
aihx.mp4,4,0.069869876,0.116722345,0.49592906,0.917845,0.23988187,moyen_bafing,cmh,2.0
aiju.avi,0,0.75880665,0.0,1.0,0.82677555,0.013202373,tai,pav,3.5
aioa.mp4,0,0.033592403,0.7137956,0.26621804,0.9467778,0.9886406,moyen_bafing,mcb,5.0
aioa.mp4,4,0.22652784,0.7083671,0.45208663,0.95613015,0.9778837,moyen_bafing,mcb,4.0
aiwa.mp4,0,0.61429566,0.46316695,0.9058581,0.8004757,0.03351803,moyen_bafing,fat,5.0
ajla.mp4,0,0.54725474,0.4610512,0.73748636,0.63232774,0.1184384,moyen_bafing,eco,5.0
ajla.mp4,2,0.5484370000000001,0.461111,0.721875,0.630555,0.884274,moyen_bafing,eco,5.0
ajla.mp4,4,0.56532365,0.46362442,0.73440707,0.6343098,0.037954643,moyen_bafing,eco,5.0
akan.mp4,0,0.35182735,0.85073537,0.45907813,0.94406265,0.01109084,moyen_bafing,iex,10.0
akan.mp4,10,,,,,,moyen_bafing,iex,10.0
akqh.mp4,0,0.0562500499999999,0.269445,0.1203125499999999,0.376389,0.88243,moyen_bafing,vzk,12.0
alaa.mp4,0,0.7355073,0.19752923,1.0,0.80459356,0.85473806,moyen_bafing,tpn,4.0
alaa.mp4,2,0.59087455,0.14147094,0.99193215,0.8645139,0.8590716,moyen_bafing,tpn,4.0
alaa.mp4,4,0.6298481,0.0,0.98928267,0.88328373,0.89086324,moyen_bafing,tpn,4.0
alaa.mp4,6,0.5598167,0.13714316,1.0,0.87484014,0.9597137,moyen_bafing,tpn,4.0
alaa.mp4,8,0.39416343,0.19180727,1.0,0.8562453,0.78813607,moyen_bafing,tpn,4.0
alaa.mp4,10,0.269046,0.2774717,0.8770221,0.88798857,0.8079015,moyen_bafing,tpn,3.0
alaa.mp4,12,0.06383839,0.22589245,0.7117772,0.92770684,0.51091194,moyen_bafing,tpn,3.0
alaa.mp4,14,0.105514586,0.21906283,0.65254986,0.94985807,0.87530327,moyen_bafing,tpn,3.0
alaa.mp4,16,0.09319393,0.26765764,0.5599703,0.96336174,0.79891086,moyen_bafing,tpn,3.0
alaa.mp4,18,0.1760378,0.32503095,0.5265879,0.9063194,0.71588236,moyen_bafing,tpn,3.0
alaa.mp4,20,0.16735184,0.33913857,0.5267439,0.8971737,0.90068686,moyen_bafing,tpn,3.0
alaa.mp4,22,0.18703818,0.33301544,0.5190545,0.91018987,0.97725207,moyen_bafing,tpn,3.0
alaa.mp4,24,0.19219099,0.328187,0.5137234,0.89922154,0.97031957,moyen_bafing,tpn,3.0
alaa.mp4,26,0.1867477,0.33713007,0.51107883,0.90193737,0.98026574,moyen_bafing,tpn,3.0
alaa.mp4,28,0.18113396,0.34480703,0.51129997,0.89184415,0.9549187,moyen_bafing,tpn,3.0
alaa.mp4,30,0.10819584,0.28736863,0.52189195,0.95838773,0.9889133,moyen_bafing,tpn,3.0
alaa.mp4,32,0.07645656,0.32558572,0.5109416,0.932402,0.99172974,moyen_bafing,tpn,3.0
alaa.mp4,34,0.018668234,0.34953722,0.54138356,0.9355811,0.9895129,moyen_bafing,tpn,3.0
alaa.mp4,36,0.08676696,0.27461556,0.5432731,0.9665021,0.8221193,moyen_bafing,tpn,3.0
alaa.mp4,38,0.20514144,0.3384394,0.5046309,0.9103578,0.9952886,moyen_bafing,tpn,3.0
alaa.mp4,40,0.24125013,0.33155116,0.5021055,0.9032309,0.97033006,moyen_bafing,tpn,3.0
alaa.mp4,42,0.21764766,0.3433626,0.49849564,0.9024856,0.9632867,moyen_bafing,tpn,3.0
alaa.mp4,44,0.19313692,0.3450478,0.5016113,0.90116656,0.86126006,moyen_bafing,tpn,3.0
alaa.mp4,46,0.2092382,0.3317438,0.49693587,0.89979637,0.97917056,moyen_bafing,tpn,3.0
alaa.mp4,48,0.22617668,0.34151113,0.4910515,0.8923876,0.97685266,moyen_bafing,tpn,3.0
alaa.mp4,50,0.2917444,0.27949977,0.49255222,0.86732996,0.8910186,moyen_bafing,tpn,3.0
alaa.mp4,52,0.3098541,0.22969604,0.53530276,0.8937373,0.7637634,moyen_bafing,tpn,3.0
alaa.mp4,54,0.32570052,0.26215515,0.5349068,0.8303938,0.6919311,moyen_bafing,tpn,3.0
alaa.mp4,56,0.32344753,0.26031467,0.53167254,0.8554059,0.95287466,moyen_bafing,tpn,3.0
alaa.mp4,58,0.31228715,0.20458403,0.78752005,0.9106021,0.6936566,moyen_bafing,tpn,3.0
aloq.mp4,0,0.5779575,0.54115576,0.69550127,0.7415659,0.22229727,moyen_bafing,eco,5.0
aloq.mp4,10,0.49843725,0.4708335,0.53437475,0.5819445,0.795236,moyen_bafing,eco,7.0
aloq.mp4,20,,,,,,moyen_bafing,eco,15.0
aloq.mp4,30,,,,,,moyen_bafing,eco,15.0
aloq.mp4,40,,,,,,moyen_bafing,eco,15.0
aloq.mp4,50,,,,,,moyen_bafing,eco,16.0
alwg.avi,0,0.2099773,0.7025038,0.5461433,0.94934297,0.9471876,tai,kbs,2.5
alwg.avi,2,0.21417658,0.702259,0.53703743,0.9503693,0.9513765,tai,kbs,2.5
alwg.avi,4,0.19447152,0.7052049,0.5400851,0.94572544,0.91259974,tai,kbs,2.5
alwg.avi,6,0.17788334,0.7118918,0.5380545,0.9465693,0.91944873,tai,kbs,2.5
alwg.avi,8,0.15916526,0.72731996,0.47848016,0.95549214,0.73777884,tai,kbs,2.5
alwg.avi,10,0.044455647,0.758255,0.2862257,0.94586474,0.23391622,tai,kbs,1.5
alwg.avi,12,0.2117185,0.740278,0.6234375,0.952778,0.63082,tai,kbs,1.5
alwg.avi,14,0.45013732,0.72397304,0.8391319,0.9726036,0.9633727,tai,kbs,0.5
amfi.mp4,40,0.0,0.0,0.1868842,0.8153808,0.117422536,moyen_bafing,kwp,9.0
amfi.mp4,50,0.0,0.0,0.186543,0.81493604,0.14160217,moyen_bafing,kwp,6.0
amnj.mp4,0,0.4873667,0.74258894,0.6567557,0.9620526,0.73111093,moyen_bafing,qeg,4.0
amnv.avi,0,,,,,,tai,xlm,6.5
amnv.avi,2,,,,,,tai,xlm,5.5
amnv.avi,4,,,,,,tai,xlm,5.5
amnv.avi,6,,,,,,tai,xlm,5.5
amnv.avi,8,,,,,,tai,xlm,5.5
amnv.avi,10,,,,,,tai,xlm,5.5
amwt.avi,0,0.78854823,0.62809336,1.0,1.0,0.026675122,tai,wqz,4.5
amwt.avi,2,0.103925645,0.0,0.8923694,0.7745187,0.022369707,tai,wqz,4.5
amwt.avi,4,0.10390502,0.0,0.8923979,0.7745199,0.02237745,tai,wqz,4.5
amwt.avi,6,0.10389671,0.0,0.89239836,0.77452576,0.022376975,tai,wqz,4.5
amwt.avi,8,0.103930086,0.0,0.892354,0.77450824,0.022359451,tai,wqz,4.5
amwt.avi,10,0.103999734,0.0,0.8921455,0.7745908,0.022243518,tai,wqz,3.5
amwt.avi,12,0.10408127,0.0,0.8920639,0.7745538,0.022247149,tai,wqz,3.5
amwt.avi,14,0.10408059,0.0,0.8920574,0.774554,0.022239402,tai,wqz,3.5
amwt.avi,16,0.10403487,0.0,0.8920711,0.7745727,0.022177227,tai,wqz,3.5
amwt.avi,18,0.10405725,0.0,0.8920597,0.7745383,0.022217559,tai,wqz,3.5
amwt.avi,20,0.104041815,0.0,0.8920878,0.7745297,0.02222953,tai,wqz,3.5
amwt.avi,22,0.10407302,0.0,0.8920481,0.77451766,0.022233281,tai,wqz,3.5
amwt.avi,24,0.104028046,0.0,0.892148,0.7745249,0.022246452,tai,wqz,3.5
amwt.avi,26,0.10397348,0.0,0.89220154,0.774509,0.022282137,tai,wqz,3.5
amwt.avi,28,0.10399437,0.0,0.8922168,0.7745117,0.022322228,tai,wqz,3.5
amwt.avi,30,0.10398367,0.0,0.8922473,0.7745074,0.022345586,tai,wqz,3.5
amwt.avi,32,0.10396969,0.0,0.89228374,0.77451885,0.022355588,tai,wqz,3.5
amwt.avi,34,0.10395652,0.0,0.89230275,0.77452445,0.02236369,tai,wqz,2.5
amwt.avi,36,0.10393691,0.0,0.89233965,0.77451766,0.022374831,tai,wqz,2.5
amwt.avi,38,0.10391414,0.0,0.89237815,0.7745233,0.022392346,tai,wqz,2.5
